Ability to research a topic in depth efficiently and independently,0,0,0
"Interest in creating content around categories such as productivity, the future of the workplace, employee engagement, technology, or similar",0,0,0
Connectivity is a venture backed technology company rapidly growing… We think big and move fast,0,0,0
This person will act as a liaison between the client success and sales teams within Connectivity,0,0,0
"Strong customer orientation – promoting customer satisfaction, resolution and loyalty",0,0,0
Superior organizational and project management skills,0,0,0
Excellent communication skills (both written and verbal),0,0,0
Ability to effectively gather data and prepare client-facing materials,0,0,0
"Highly motivated, driven and ambitious to drive sales",0,0,0
Forward thinker with the ability to creatively navigate and manage multiple tasks at once,1,1,1
Energetic and a great team player,1,1,1
"Above all, ethical, fair and of high integrity",0,0,0
"We love helping our customers create awesome, polished apps so they can better communicate.",0,0,0
"We’re recruiting our ""foundation"" marketing team to help us grow more quickly and take advantage of a massive market opportunity",0,0,0
"Your primary responsibility will be to develop, differentiate, and create market demand for Bluebridge mobile solutions.",0,0,0
Your effectiveness will be evaluated by your results: the ability to deliver Marketing Qualified Leads and Marketing-Sourced/Influenced Revenue.,0,0,0
"You are an executive-level thinker, and have great line-level execution.",0,0,0
"The old-style Marketer was someone who was very creative, but not necessarily a process-driven or data-centric person.",1,1,1
"You will help us build our campaigns, strategies, and marketing programs.",0,0,0
You are the new breed of Marketer; you are data-driven and your strengths in creativity come from developing and optimizing programs that get heard by the customer amidst the noise.,1,1,1
"You love organizing resources, including people, to achieve lofty goals",0,0,0
You compulsively communicate a vision for the future,0,0,0
You can’t help but prepare a systematic plan to achieve the vision,0,0,0
You get your thrills solving system-level problems,0,0,0
"You make the quick, tough decisions needed to move forward effectively",1,1,1
"Fast growing, with continual new challenges",1,1,1
Has people who drive hard to meet goals,0,0,0
Ability to manage complexity and ambiguity: you work best with diverse teams and have the ability to coordinate and execute on multiple projects at once.,0,0,0
"The ideal candidate will be goal and action-oriented, analytical, highly organized, discerning and strategic.",0,0,0
An undeniable passion for marketing and the impact it can have on the growth of an organization when implemented and tracked effectively,0,0,0
"You want to market best-of-breed, world-class mobile products with a team of passionate, intelligent and committed team members",0,0,0
"You have the ability to develop a deep understanding of the needs of Bluebridge buyers and influencers, draw valuable insights from a variety of sources and effectively communicate those insights to others",0,0,0
"During planning, you are able to analyze data on what’s working and what’s not; able to drive toward an optimal mix of marketing programs to maximize velocity and quality of leads while providing reporting visibility on a regular basis",0,0,0
Previous experience creating and implementing a marketing strategy in a high-growth SaaS or software/technology company.,0,0,0
"You're obsessed with music, brilliant with people and are looking to grow your connections with the entertainment industry.",0,0,0
This is an administrive role but you're a creative person brimming with ideas of your own.,1,1,1
"You're extremely confident with Google Docs, spreadsheets and budgets.",0,0,0
"Administrative duties will include managing relationships with and providing support to dozens of promoters, coordinating meetings and schedules, preparing events listings, proof reading, preparing reports, work on special projects and events, research, data analysis, and compiling information on current events as needed.",0,0,0
We're building something huge and this suits your ambitious nature.,0,0,0
Well organised with the ability to plan and deliver on tight deadlines with exceptional attention to detail,1,1,1
Proven experience in a quota carrying sales role with a track record of meeting and exceeding goals,0,0,0
"Able to effectively prospect, qualify and solution sell to the right decision makers",0,0,0
"Excellent presentation skills with the ability to succinctly present Esri’s value and services via phone/web conference, trade shows, etc.",0,0,0
"Strong computer skills, proficient with standard software, Internet and web applications",0,0,0
"Highly motivated, competitive and ambitious to drive sales and revenue for the company.",1,1,1
"An unrelenting desire to be the #1 performer in anything you do, yet collaborative and a strong team player.",1,1,1
"Responsible, self-directed individual who knows what needs to be done and operates with urgency, focus and discipline.",0,0,0
Enjoys the art of sales and cold-calling coupled with a relentless hunter mentality.,1,1,1
"Excellent communication skills – written, verbal, presentation and interpersonal",0,0,0
A natural competitor with the passion and dedication to succeed and continuously exceed expectations.,1,1,1
"Have the ability to thrive in an energetic, fast pace, high growth, entrepreneurial environment with minimal supervision.",1,1,1
"Aggressively prospect, qualify, present, pitch and close potential clients generated through outbound calling, email initiatives, networking and attending appropriate industry events.",0,0,0
"Versatile - Writing and content creation is your core competency, but your belt has a number of other tools you can contribute.",1,1,1
"We are seeking an experienced DevOps contractor for an initial 3 month project, with the possibility of extension, to be based in our London office.",0,0,0
"Based in London as a member of the Development team, you will play a key role in continuing to develop a platform composed of over 60 AWS EC2 Linux instances that is already serving 100,000,000 requests per day just 6 weeks after we launched, with a plan to reach in excess of 1 billion ad requests per day by the end of 2014.",0,0,0
"You would be working with great people in a fast paced, exciting start-up environment dealing with an established platform and backed by one of the world's largest investment groups.",1,1,1
"Experience of working within a start-up organisation would be useful, however if you have an energetic and delivery focused character you will fit right in",1,1,1
"Experience in Scripting and Automation languages, Cloud Watch and Elastic Map Reduce would be an advantage but not essential.",0,0,0
"Experienced in Linux, specifically CentOS and Amazon Linux",0,0,0
"Amazon Web Services, in particular EC2 and S3 are essential.",0,0,0
"We are looking for an energetic, efficient and enthusiastic Newly Qualified Accountant to join our in-house Operations team.",1,1,1
"You will work with an experienced and motivated operations team, in a fast paced creative enviroment with projects accross the globe and assist with our rapid global expansion.",1,1,1
"We need an ambitious, flexible qualified accountant (ACA, ACCA or CIMA).",1,1,1
"In this role you will support the Finance Manager, controlling the finances of the group during a period of huge expansion.",0,0,0
"The position’s responsibilities will develop considerably as the business grows both physically and geographically, as well as in complexity.",0,0,0
"An integral part of the Blippar team, you will have a terrific opportunity to flourish in a fast-paced creative and innovative environment while it undergoes a phase of significant growth.",1,1,1
"You will need to be diligent and precise, ensuring tasks are completed effectively, accurately and in a timely manner.",0,0,0
We are looking for a Newly Qualfied Accounts with a strong degree and a commercial mindset.,0,0,0
"You will need to be a strong communicator, enjoy working under pressure, and understand Blippar’s extraordinary short- and long-term potential.",0,0,0
"Smart, creative and hard-working, with a proactive personality and commercial approach",1,1,1
Excellent degree from a top university with strong A-levels (ideal 300+ UCAS points),1,1,1
Passionate about success and contributing to the success of a high-growth tech company,0,0,0
The Medopad team is seeking an energetic and highly motivated software engineer to work on building backend systems.,1,1,1
Ability and enthusiasm for learning new technologies rapidly,1,1,1
"Strong programming skills in C, C++ or JavaScript",0,0,0
"Understanding of software engineering best practices, object oriented design, and design patterns such as MVC",0,0,0
Hands-on experience performing software builds,0,0,0
Ability to thrive in a changing environment while working on multiple assignments with multiple priorities,1,1,1
Skill in resolving basic software problems or malfunctions,0,0,0
"Knowledge of UNIX fundamentals, and some Linux internals",0,0,0
Knowledge of hospital messaging standards including HL7 and DICOM,0,0,0
Knowledge of Git / Perforce / Xcode a plus,0,0,0
"Knowledge of computer graphics — the mathematics, algorithms and programming",0,0,0
Experience in building and maintaining large-scale distributed systems,0,0,0
Startups are teams of excellent people that develop products to solve a need or a pain of one or more customer segments with repeatable &amp; scalable business models.,0,0,0
"Most of the products a startup team develops will get thrown away very quickly and replaced by newer, better ones, others will be modified, and maybe the entire startup will pivot to an entirely new direction at some point in its life cycle",0,0,0
Team members in a startup like Layerise must understand that there are no role limitations &amp; no concrete job descriptions as one might expect to find in large(r) companies.,0,0,0
Team members may start doing a certain job when they join the team and may end up 6 months later doing something completely different and this is perfectly normal.,0,0,0
"Your learning curve needs to be really high and you need to have the habit of learning new things (even things that may seem of no importance), to be open to new ideas and be lean &amp; agile, to be able to let go and not get attached on things you worked really hard to achieve, and in general be constantly excited by change, new challenges and the ""impossible situations"" where for the first few hours/weeks there doesn't be to be a solution to a problem.",1,1,1
Have meaningfull experience of selling B2B products &amp; services,0,0,0
"Good sales and marketing sense, creative, resourceful, highly-motivated and energetic",1,1,1
"Excellent in interpersonal, analytical and planning skills",0,0,0
High level of autonomy is required,0,0,0
"Fast-paced and result-oriented, and can work under great pressure",1,1,1
Understand complex concepts,1,1,1
"Crest Financial is a fun, energetic, successful, established finance, and marketing company that is rapidly growing located in Draper, Utah.",0,0,0
"Our work environment is casual, employee centered, professional, and very comfortable, with an open door policy.",0,0,0
We love to work hard and play hard too.,0,0,0
Here at Crest Financial we strive to provide the best environment and benefits for our employees,0,0,0
Strong attention to detail and organization,1,1,1
Ability to prioritize and meet deadlines,0,0,0
Strong media contacts and excellent writing skills,0,0,0
Proven ability to create media plans from concept and follow through to placement,0,0,0
Ability to meet deadlines without sacrificing quality,0,0,0
Creative and energetic personality,1,1,1
"Rubenstein Public Relations, a modern communications firm with traditional values, seeks a Vice President with substantial agency experience to execute innovative publicity campaigns for a wide variety of clients in the luxury/lifestyle industry.",0,0,0
"Solid media relations skills with the ability to develop creative story angles and secure coverage in print, broadcast and online media outlets",1,1,1
Develop and foster a stellar rapport with current and potential clients,0,0,0
Manage several accounts independently with a positive and proactive attitude,0,0,0
"Write press releases, pitch letters, and business plans",0,0,0
"Keen to make a difference (learn new things - google analytics, media etc)",1,1,1
Smart Energetic Outgoing,1,1,1
We’re looking for an accountant with a couple of years experience that wants to be part of a dynamic growing business.,0,0,0
"The core responsibilities of the role will be managing the companies accounts, working with the production team on pricing and job costing, and working with the media team to manage media billings and payments.",0,0,0
Can you quickly understand the funding problems faced by business owners and think on your feet to come up with effective case-specific solutions?,1,1,1
Can you make sense of the continually-evolving sea of government funding options?,0,0,0
And would you have a genuine interest in researching this further?,0,0,0
Could you identify relevant opportunities to add to the current GrantTree offering so we can get more startups to the next level?,0,0,0
Do you want to be part of a team which is striving to grow and become the go-to place for startups who want equity-free funding?,0,0,0
"The purpose of the role is simple and elegant - to make sure everyone who contacts GrantTree has a great experience, and much like the swan adage, a lot needs to be going on underneath to make this happen.",0,0,0
"We need someone who can understand and address the needs of everyone who reaches out to GrantTree, over the phone, via email or in person - communication skills are paramount",0,0,0
"The role requires a friendly, energetic, tech enthusiast who understands our values and can make sure they are shining in every interaction with our potential clients.",1,1,1
"Internally, the Government Funding Expert will work closely with our key players in Promotions, New Products and Partnerships to make sure everything we learn from those who connect with us can be built into our solution space",0,0,0
We believe in openness and transparency.,0,0,0
We believe in trust and responsibility rather than command and control.,0,0,0
"To succeed in this environment, you must be genuinely self-motivated and highly effective in self-management, whilst also being team-minded, helpful and generous with your time.",1,1,1
"Exceptional communicator - written, over the phone, and in person, both client side and internally.",0,0,0
Highly organised - making sure that you effort put in can be kept track of and made use of in the future.,0,0,0
"Awesome research skills - drive to understand government funding space inside out, and the ability to convert complex briefs in to easily digestible sets of requirements.",0,0,0
"Enthusiasm for all things startup - desire to get out there to events, make connections and really understand where we fit in with other businesses and can add value.",0,0,0
"We’re on the hunt for talented, energetic individuals who’re looking to gain experience, and pick some new tricks from a fast paced start up.",1,1,1
This is an opportunity to work in a number of key roles and make your mark at Appear Here.,0,0,0
"Although we’re small in size, we’re big in personality, come armed with ideas and an ambition to succeed and you’ll fit right in.",0,0,0
A good eye for detail,1,1,1
Hungry to learn and perfect new tricks,0,0,0
Excellent written and communication skills.,0,0,0
"A good degree is welcome, but not essential. We want to see self starters who are able to learn on the job",0,0,0
"We are looking for an energetic, efficient and enthusiastic Finance Manager to join our in-house Operations team in our Indian offices.",1,1,1
"We need an ambitious, flexible individual who is a qualified chartered accountant with a recognised awarding body and familiar with local Indian regulations",0,0,0
"the position’s responsibilities will develop considerably as the Indian business grows both physically and geographically, as well as in complexity.",0,0,0
The Service Desk Analyst is responsible for providing customer service and technical support to Virteva’s Managed Services customers.,0,0,0
S/he will perform various activities related to managing general Desktop and Server information technology.,0,0,0
"anaging general Desktop and Server information technology. This includes, but is not limited to: Email (Exchange, others), Directory Services (AD), Windows, Linux, Citrix, Vmware, mobile devices, e-mail (Exchange/Office 365), and Windows Server applications.",0,0,0
"Taking initial telephone inquiries and troubleshooting relatively simple hardware, software, or network problems.",0,0,0
"Working as an effective team member with the Virteva team, partners and internal staff.",0,0,0
Recognizing and escalating more difficult problems,0,0,0
"Documenting customer impact, resolution steps, and appropriate priority in accordance with policy and customer requirements.",0,0,0
"Bachelor’s degree, technical degree or certifications preferred",0,0,0
"Possess an energetic, self-starting mentality with value placed on integrity.",1,1,1
Ability to solve problems independently and proactively with minimum direct supervision,0,0,0
Ability and desire to learn new technologies as mutually defined,1,1,1
"Ability to prioritize tasks, anticipate situations, and take quick action.",0,0,0
Ability to manage multiple projects and recommend and/or implement effective solutions,1,1,1
"Do you love creating informative, beautiful websites that drive meaningful traffic?",0,0,0
"Are you ready to quit that boring corporate job and work in a fast-paced, start-up environment?",0,0,0
Are you ready to make a huge impact on your company's success?,0,0,0
"Do you want to work with fun, friendly, smart and driven people?",1,1,1
"SnapStream is searching for a creative, passionate, energetic and brilliant Web Developer to work with our Engineering and Marketing Teams to redesign and improve our website using the latest technologies and drive company growth by clearly and beautifully communicating the value proposition of our products via our websites.",1,1,1
"We release new products and features often, so there will be many changes to make",0,0,0
Creative flair and ability to think outside the box,1,1,1
Strong self-starter who is capable of working both independently and in a team environment,0,0,0
Strong organisation skills with extreme attention to detail,1,1,1
"Good working knowledge of social media platforms: Twitter, Facebook, Instagram",0,0,0
Energetic and brings enthusiasm in performing job duties,1,1,1
"We are open and honest, driving innovation through internal collaboration.",0,0,0
"We’re an ambitious London-based startup, founded to redefine how high quality recommendations are made.",0,0,0
"Bars, restaurants, products and more - never be stuck for a great place to go again.",0,0,0
We are weeks away from our public launch and looking for a committed team member to join us at this really exciting time in the company’s journey.,0,0,0
"Community engagement - helping to coordinate the user-testing program, interacting with early users and building engagement across Pearlshare, social media and direct communications",0,0,0
"Social media marketing - creating, managing and growing Pearlshare’s presence through blogs, Twitter, Facebook and other relevant online properties",0,0,0
"Design assets – create assets to use across all channels including presentations, social media, promotional materials",0,0,0
Content creation – help with writing blog posts and marketing materials; curating lists of great Pearlshare experiences,0,0,0
My client is a leader in the Manufacturing vertical and has operations in multiple states across the US.,0,0,0
"They are seeking to hire a full-time Senior Data Scientist to collaborate and work with their R&D, IT, Product Support, and Sales teams",0,0,0
"Ideal Candidates Will Have: -Multiple years of Business Intelligence with the ability to work with structured and unstructured data -Multiple years of programming with C, C++, Java, or JavaScript languages -Experience working with AWS Services such as Redshift, S3, Athena, Kinesis My client has already begun interviewing candidates and is seeking to hire quickly",0,0,0
If interested call Mike @ 813-437-6882 and email your CV to mgreco@jeffersonfrank.com,0,0,0
"Jefferson Frank is the global leader for niche IT recruitment, advertising more Technology jobs than any other agency",0,0,0
We deal with both Partners & End Users throughout North America,0,0,0
By specializing solely in placing niche IT candidates in the market I have built relationships with most of the key employers in North America and have an unrivalled understanding of where the best opportunities and Microsoft jobs are,0,0,0
I understand the need for discretion and would welcome the opportunity to speak to any IT candidates that are considering a new career or job either now or in the future,0,0,0
Confidentiality is of course guaranteed,0,0,0
For information on the market and some of the opportunities that are available I can be contacted on 813-437-6882,0,0,0
The Associate Data Scientist develops and executes statistical and mathematical solutions to business problems within the context of well-defined procedures,0,0,0
"Design, develop and program methods, processes, and systems to consolidate and analyze unstructured, diverse big data sources to generate actionable insights and solutions to optimize the customer experience across all touch points",0,0,0
Smaller projects will be assigned that support business decision making for one or more business functions,0,0,0
Perform other duties as assigned,0,0,0
"To develop, deploy and/or upgrade analytical tools and processes; including the collection, analysis and reporting for/on strategic sourcing Transportation/Logistics activities and initiatives",0,0,0
Develops robust analytic capabilities to ensure best in class Logistics Operations sourcing,0,0,0
"Develops, deploys and/or upgrades analytical tools and processes",0,0,0
"Develops and implements databases, data collection systems, data analytics and other strategies that optimize statistical efficiency and quality",0,0,0
"Provides ongoing reporting based on analysis and interpretation of large data sets, provide actionable recommendations based on findings",0,0,0
Acquires data from primary or secondary data sources and maintain databases/data systems,0,0,0
"Uses data mining, model building and other analytical techniques to identify business opportunities",0,0,0
Drives development of quantitative models necessary for evaluation and implementation of new strategies with business stakeholders,0,0,0
Ensures the integrity of all data and analysis related to areas,0,0,0
"Prepares fact-based, strategic and tactical cross functional performance metrics Identifies, analyzes and interprets trends and patterns in complex data sets",0,0,0
2 years’ industry experience,0,1,1
Strong analytical skills with an attention to detail and accuracy,1,1,1
IBM Global Business Services (GBS) is hiring a Data Scientist for our Cognitive & Analytics Consulting Practice,0,0,0
"This is a customer-facing data scientist, and technical advisor role directly responsible for helping top-tier clients meet their business needs by developing complex and innovative solutions",1,1,1
"In this role, you will have access to world-class industry talent and technology, as well as the training and career development tracks that will enable you to accelerate your skills and industry expertise in the cognitive era",0,0,0
The Healthcare Data Scientist position will join our Advanced Analytics group at the University of Maryland Medical System (UMMS) in support of its strategic priority to become a data-driven and outcomes-oriented organization,0,0,0
"The successful candidate will have 3+ years of experience with Machine Learning, Predictive Modeling, Statistical Analysis, Mathematical Optimization, Algorithm Development and a passion for working with healthcare data",0,0,0
Previous experience with various computational approaches along with an ability to demonstrate a portfolio of relevant prior projects is essential,0,0,0
This position will report to the UMMS Vice President for Enterprise Data and Analytics (ED&A),0,0,0
"As a Data Scientist at Green Dot, you will be helping drive revenue and reduce costs across the organization by data mining, testing, analyzing and transforming data into actionable insights",0,0,0
"You'll own aspects of the data creation and management, data pre-processing, modeling and inference considerations",0,0,0
You will also be involved in our efforts to develop and mature a scalable program to test and learn more about our customer base,0,0,0
You will be part of a team that is leading the next wave of data analytics at a whole new scale,0,0,0
"You will primarily be responsible for leveraging statistical analysis to design and integrate models to support or automate decision making throughout the business, including but not limited to acquisition, customer care, customer experience, fraud detection, revenue forecasting, and marketing",0,0,0
You are also expected to conduct deep-dive analysis on historical data and provide forward-looking insights and recommendations for the business with evidence-based understanding of customer behavior and the business,0,0,0
You must be comfortable with ambiguity while working in a fast-paced dynamic environment,1,1,1
"Comcast is looking for a Principle Data Analytics Engineer who will support RDK Product Management, Development, Engineering Support and Executive Leadership teams with collecting and analyzing data from various sources to solve key Business use cases",0,0,0
The ideal candidate is adept at analyzing large data sets to find opportunities for Product and Process optimization and using models to test the effectiveness of various courses of action,0,0,0
"They must have strong experience using a variety of Data mining and Data analysis methods, using a variety of data tools, building and implementing models, using/creating algorithms and creating/running simulations",0,0,0
They must have a proven ability to drive business results with their data-based insights,0,0,0
They must be comfortable working with a wide range of stakeholders and functional teams,0,0,0
The right candidate will have a passion for discovering solutions hidden in large data sets and working with stakeholders to improve business outcomes,0,0,0
"This role will require experience building, analyzing and maintaining supervised learning models, as well as familiarity with malware detection and binary analysis",0,0,0
"You will be expected to analyze model results and work with domain experts, engineers and other data scientists on your team to develop and implement improvements",0,0,0
You must be able to translate fluidly between data science and cybersecurity concepts,0,0,0
"The ability to work as part of a team, give and receive feedback, and communicate clearly is critical",0,0,0
"This Data Scientist role will support the Model Data Solutions and Analytics team and will be responsible for enabling analysis, modeling, and optimization by contributing to strategic design and production efforts",0,0,0
"This includes how data is managed, with a focus on improvement of how data is sourced across multiple upstream lines of business and managed within the Wholesale Credit data infrastructure",0,0,0
"The primary requirement is not related to traditional programming or systems analysis skills but to the ability to create sophisticated, value-added analytic systems that support revenue generation, risk management, operational efficiency, regulatory compliance, portfolio management, and research",0,0,0
"The role also involves idea generation and application of advanced techniques towards complex data system and process challenges including robotics, document digitization, machine learning, statistical analysis, and E2E transformation",0,0,0
"Develop enterprise-class predictive models for clients in the finance, retail and telecommunications industries utilizing a variety of statistical, machine learning, pattern recognition, and artificial intelligence algorithms, including neural networks, decision trees, logistic regression, clustering and others",0,0,0
"Develop models for small and mid-tier financial institutions, processors, retailers and financial intermediaries with oversight by the Director of Data Science",0,0,0
The Data Scientist uses expertise in programming databases modeling statistics and visualization to analyze data at scale,0,0,0
This may entail querying databases data processing supervised and unsupervised machine learning deploying production models and communicating findings,0,0,0
The Data Scientist must write clean performant reusable code to perform repeatable analyses and to train and deploy models to multiple environments,0,0,0
The Data Scientist assists MAPMG in making strategic data-related decisions by analyzing and manipulating data and building models to assist in the clinical and operational setting,0,0,0
This is a 3 months contract position with my client here in the Bay area,0,0,0
we are looking for someone with strong background in machine learning and statistical analysis,0,0,0
This position requires a person who will guide and lead the team,0,0,0
Data Science professional with hand on knowledge of buidling and tuning deep learning and statistical models in python,0,0,0
Strong data analysis and analytical skills,0,0,0
"Complete Intelligence is looking to hire a highly creative Data Scientist to address data analytics challenges in our organization, to collect large volumes of data from varying sources, clean and interpret data, create solutions to overcome challenges and work with management and staff to implement solutions",1,1,1
"To succeed in this position; a candidate should be curious, creative and tech savvy",1,1,1
"Also, the candidate should stay up to date with data programming software and applications, have a solid understanding of statistics and mathematics and be proficient in writing algorithms",0,0,0
Top candidates will be persistent and have excellent analytical and problem-solving skills,0,0,0
"As a Senior Data Scientist / Artificial Intelligence / Machine Learning / AI/ML Scientist, you will work with a highly innovative and vibrant team of Data Scientists in developing the next generation AI/ML enabled Financial Advice solutions for Vanguard",1,1,1
"You will apply your analytics, artificial intelligence, machine learning, and cloud technologies knowledge to create foundations for the next generation of smart and cloud connected platform and services",0,0,0
This work will transform how financial advice is made accessible to the masses,0,0,0
"With great freedom to innovate, you will play a leading role in world-class research that will drive the future of Vanguard’s artificial intelligence and machine learning",1,1,1
You will make a difference by leading and innovating new AI based systems and services that power our financial advice business,1,1,1
You will team up with business stakeholders to prioritize innovation ideas and work with other data scientists to develop and deliver breakthrough solutions,1,1,1
"In addition, you will coach, mentor, and guide junior data scientists to help them excel and advance their career development",0,0,0
"You will be working with a dynamic team of Innovators, AI engineers and data scientists that are at the forefront of AI/ML application for the company",1,1,1
"You will be working at our Malvern Campus, focusing on researching and developing leading-edge analytics enabled solutions for our AI based financial Advice platform; including applying smart algorithms, machine learning, artificial intelligence, and cloud technologies",0,0,0
The team works closely with subject matter experts in investment methodology and economic theory,0,0,0
"As a data scientist, you will be involved in experimental design and analysis of new technology applications",0,0,0
"In close collaboration with our internal scientists and software developers, you will help further understanding of neurodegenerative and neuropsychiatric diseases and accelerate basic neuroscience research by developing robust image processing and statistical analysis tools for calcium imaging data",0,0,0
You will also engage in high-throughput cloud processing of neural data with our C++/Python stack,0,0,0
The ideal candidate will have/be: PhD or Masters in a STEM field with Neuroscience exposure,0,0,0
5+ years of data science experience in the Neuroscience Field,0,0,0
Hands-on experience with statistics and machine learning,0,0,0
Strong mathematical/scientific programming skills and data visualization in Python or R,0,0,0
"Experience with large-scale data analysis, cloud computing experience a plus",0,0,0
Experience working closely with experimentalists in study design and data analysis,0,0,0
"Experience with image processing, calcium imaging experience a big plus",0,0,0
Team-Oriented,0,0,0
Ability to multitask on a variety of projects with diverse needs,1,1,1
Detailed-Oriented - ability to develop detailed plans and then execute on those plans,1,1,1
"Priority-Minded - ability to stay focused, identifying and executing on only the most important issues",1,1,1
Adaptable - ability to know when and how to act quickly to proactively solve problems,1,1,1
"One of our clients, a global technology company based in Arizona, is looking to hire a Data Scientist on a contract basis",0,0,0
This Data Scientist will work with a team that builds cutting-edge solutions to customers' varying business problems,0,0,0
"The ideal candidate for this position is collaborative, analytical, creative, and able to travel",1,1,1
"If you are interested in a position at an exciting company, please submit a copy of your resume today",0,0,0
Produce innovative solutions driven by exploratory data analysis from complex and high-dimensional datasets,1,1,1
"Apply knowledge of statistics, machine learning, programming, data modeling, simulation, and advanced mathematics to recognize patterns, identify opportunities, pose business questions, and make valuable discoveries leading to prototype development and product improvement",0,0,0
"Use a flexible, analytical approach to design, develop, and evaluate predictive models and advanced algorithms that lead to optimal value extraction from the data",1,0,0
Generate and test hypotheses and analyze and interpret the results of product experiments,0,0,0
Able to perform under pressure and deliver results in a demanding and fast-paced environment that requires fresh thinking and innovation,1,1,1
"Tech-savvy and comfortable in a field that combines elements of multiple disciplines (technology, marketing, mass psychology)",1,1,1
Availability to work additional hours if needed,0,0,0
Must be flexible and have the ability to handle many projects at one time,1,1,1
"Service-oriented, flexible, positive team player, capable of interacting and problem solving with a multidisciplinary team",1,1,1
"The ideal candidate will not only possess well developed administration skills but also bring ‘added value’ to the team with talents in either graphic design, training, marketing or have a tech savvy background",1,1,1
Desire and ability to quickly learn the client’s business processes,1,1,1
Team player and open to change with an amazing work ethic and fun and friendly attitude.,1,1,1
"We are looking for a whip-smart, agile, Financial Accountant to join our growing finance team at Shapeways.",1,1,1
"Must be flexible and willing to work task to completion beyond normal business hours, if required",1,1,1
Ability to deal with the ambiguity associated with working in a fast paced and changing environment,1,1,1
Provides an energy level that brings new and exciting ideas to the planning function,1,1,1
"Skills needed to work successfully in a tech start up environment including collaboration, flexibility, problem-solving, and creativity",1,1,1
"The ability to work well in a demanding, team-centric environment",1,1,1
"Flexible, dynamic personality who is able to work independently",1,1,1
Excellent written and verbal communication skills,0,0,0
"Experience driving resources, approach, and tactical operations for projects and initiatives involving own departmental area",0,0,0
Ability to present information regarding insights/project status/new concepts to senior leadership.,0,0,0
Collaborate with operational teams to understand their work and processes and help build solutions to enhance these areas.,0,0,0
5+ years of professional experience leveraging large sets of structured and unstructured data to develop tactical and strategic insights,0,0,0
Their dynamic and fun environment is a great place to work and realize your potential today!,1,1,1
They have dynamic personality which works well with all personality types and thrive for challenges to design the next “best” product.,1,1,1
"Design tools to evaluate, monitor and optimize data",0,0,0
Build prototypes quickly to determine and demonstrate value Improve prototypes based on audience and testing feedback,1,1,1
"strong work ethic, collaborative, positive outlook, reliable, excellent written and verbal communication, self-motivated, organized, detail oriented, analytical, problem-solver, leader, curious",0,1,0
"Must be self-driven, curious and creative",0,1,0
"Must demonstrate the ability to work in diverse, cross-functional teams",0,0,0
"Confident, energetic self-starter,",1,1,1
"TEC Consulting’s Insights Practice is looking for a smart, energetic person that is intimately familiar with mining big data & delivering big vision,",1,1,1
Support the introduction and advancement of decision science throughout our contact center engagement,0,0,0
Recommend and introduce new methods where relevant Resource planning,0,0,0
Recommend required resources to managers,0,0,0
Align required resources to client schedules Mentor data engineers and architects on requirements,0,0,0
Develop requirements and technical specifications documents for use by engineers,0,0,0
Recommend project timelines to managers Drive on-time delivery and identify and escalate risks to managers,0,0,0
Support attainment of annual goals for client satisfaction Deliver your own solutions while collaborating on other projects,0,0,0
"Ability to translate client requests into approach statements and project plans Ability to work in a highly collaborative, team-oriented environment",0,0,0
We are looking for a high performer to join our team and help us solve challenging and interesting business problems t,1,1,1
Recognize high performers to maintain motivation and retain key talent,0,0,0
Set and communicate team/individual objectives and KPI to inspire individuals to achieve high performance,0,0,0
"The primary purpose of this role is to provide leadership and direction to influence revenues, profitability, customer satisfaction, employee development and morale, quality, product development and management.",0,0,0
Forecasting and managing development related budgets,0,0,0
Our Mission is to be the most trusted provider of innovative solutions that empower all stakeholders across the healthcare continuum to deliver world-class outcomes. ,0,0,0
Our Vision is a Connected Community of Health that spans continents and borders.,0,0,0
Manage the development of world-class Data Science/Analytics products to tap newer market opportunities,0,0,0
"Responsible for people development, resource management and enhancing overall productivity",0,0,0
"Has the training, experience, and mindset to turn strategic business initiatives into innovative Data Science solutions",0,0,0
"To succeed in this position; a candidate should be curious, creative and tech savvy.",1,1,1
"Also, the candidate should stay up to date with data programming software and applications, have a solid understanding of statistics and mathematics and be proficient in writing algorithms.",1,1,1
Top candidates will be persistent and have excellent analytical and problem-solving skills.,0,0,0
"Verisk Innovative Analytics is looking for a bright, energetic analytic scientist/data scientist.",1,1,1
"In this position, you will work, in small teams on all aspects of varied analytic projects with a focus on machine learning and artificial intelligence driven fields including Natural Language Processing (NLP), Computer Vision, Voice Analytics, and Automated Speech Recognition (ASR).",0,0,0
Level of hire will be based on years of relevant experience. Responsibilities include: Design analytic solutions for our industry verticals and cross-enterprise product research,0,0,0
My client is a rapidly growing start up that is looking for an energetic Data Scientist that will fit in seamlessly into their company culture.,1,1,1
The ideal candidate for this position is the kind of person who is willing to go the extra mile to make sure the job gets done and can meet strict project deadlines.,1,1,1
Are you ready to be part of something new and unique? Resideo is building a brand-new ultra-modern software development team in Austin to reinvent the smart home,1,1,1
Here you will have the opportunity to invent and create data driven solutions that connect customers with their home and build mobile and web applications supporting end users and service providers.,0,0,0
This is an exciting environment where you will have the opportunity to develop your skills solving interesting problems. Work with other smart people and be challenged in your work embracing new technologies and approaches.,0,1,1
ICYMI: We were named to the 2017 Best and Brightest Company in the US of A and in Metro Detroit's 2017 Best and Brightest Company list,1,1,1
